Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8,Enc. Variable 9,Enc. Variable 10,Enc. Variable 11,Enc. Variable 12,Enc. Variable 13,Enc. Variable 14,Enc. Variable 15,Enc. Variable 16,Enc. Variable 17,Enc. Variable 18,Enc. Variable 19,Enc. Variable 20,Enc. Variable 21,Enc. Variable 22,Enc. Variable 23,Enc. Variable 24,Enc. Variable 25,Enc. Variable 26,Enc. Variable 27,Enc. Variable 28,Enc. Variable 29,Enc. Variable 30,Enc. Variable 31,Enc. Variable 32,Enc. Variable 33,Enc. Variable 34,Enc. Variable 35,Enc. Variable 36,Enc. Variable 37,Enc. Variable 38,Enc. Variable 39,Enc. Variable 40,Enc. Variable 41,Enc. Variable 42,Enc. Variable 43,Enc. Variable 44,Enc. Variable 45,Enc. Variable 46,Enc. Variable 47,Enc. Variable 48,Enc. Variable 49,Enc. Variable 50,Enc. Variable 51,Enc. Variable 52,Enc. Variable 53,Enc. Variable 54,Enc. Variable 55,Enc. Variable 56,Enc. Variable 57,Enc. Variable 58,Enc. Variable 59,Enc. Variable 60,Enc. Variable 61,Enc. Variable 62,Enc. Variable 63,Enc. Variable 64,Enc. Variable 65,Enc. Variable 66,Enc. Variable 67,Enc. Variable 68,Enc. Variable 69,Enc. Variable 70,Enc. Variable 71,Enc. Variable 72,Enc. Variable 73,Enc. Variable 74,Enc. Variable 75,Enc. Variable 76,Enc. Variable 77,Enc. Variable 78,Enc. Variable 79,Enc. Variable 80,Enc. Variable 81,Enc. Variable 82,Enc. Variable 83,Enc. Variable 84,Enc. Variable 85,Enc. Variable 86,Enc. Variable 87,Enc. Variable 88,Enc. Variable 89,Enc. Variable 90,Enc. Variable 91,Enc. Variable 92,Enc. Variable 93,Enc. Variable 94,Enc. Variable 95,Enc. Variable 96,Enc. Variable 97,Enc. Variable 98,Enc. Variable 99,Enc. Variable 100,Enc. Variable 101,Enc. Variable 102,Enc. Variable 103,Enc. Variable 104,Enc. Variable 105,Enc. Variable 106,Enc. Variable 107,Enc. Variable 108,Enc. Variable 109,Enc. Variable 110,Enc. Variable 111,Enc. Variable 112,Enc. Variable 113,Enc. Variable 114,Enc. Variable 115,Enc. Variable 116,Enc. Variable 117,Enc. Variable 118,Enc. Variable 119,Enc. Variable 120,Enc. Variable 121,Enc. Variable 122,Enc. Variable 123,Enc. Variable 124,Enc. Variable 125,Enc. Variable 126,Enc. Variable 127,label
-0.066124484,0.22890387,-0.5303647,0.14789616,-0.3543327,0.44527185,1.2098656,0.23418453,-0.2403164,-0.3083096,-1.1612108,0.25423506,-0.03765399,0.06376292,-0.2549234,-0.15973884,0.10347637,0.09275144,0.31386802,-0.02637638,-0.34767753,-0.42155996,-0.15493383,0.5624172,0.5463702,-0.2653397,-0.057714425,-0.8665041,-0.032406215,0.003658913,-0.7909468,-0.5121231,-0.98373836,1.1051321,-0.8255721,0.38594308,0.19782013,0.79981023,0.006648738,0.8090704,0.66049546,0.7740745,1.0095649,0.35411853,-0.99166757,-0.431755,0.40574333,-0.49955004,0.02251584,0.47187823,0.78146917,-0.25458175,-0.8283907,0.36032957,0.04083152,-0.69495314,-0.32675418,0.7311079,-0.30084038,0.64721894,0.2355151,-0.58482575,1.059213,-0.24421223,-0.43435353,0.28942367,0.6898685,-0.013044316,-1.2643236,0.89076,-0.043379355,-1.0138161,0.5375785,0.21767944,-0.43661,0.0128301885,-0.43333688,-0.69862884,0.031991392,1.2217396,-0.052982017,-0.03559924,0.28695515,-0.20840523,0.020139223,0.19857688,-0.0296695,-0.34623715,0.6958035,-0.77625376,-0.8916931,-0.21972269,-0.14435719,-0.12897947,0.9552278,-0.5526622,0.11145361,-0.45275578,0.11205042,-0.5065167,-0.45903105,0.07962142,0.60384655,0.5047314,0.533173,-0.66990656,0.47928616,0.74127597,0.1032877,0.21070415,-0.2544335,0.30640984,-0.112512276,0.25441444,0.29239732,0.6444652,0.98386264,0.045204654,0.48425362,-0.8031442,0.39866254,-0.16335647,0.37873355,-1.2227808,-0.39890948,0.55113226,-0.40220752,-0.23040763,pop
-0.7000193,-0.24336343,0.7332229,0.5087376,0.84892505,0.47934964,0.41216642,-0.8021184,0.03118396,-0.55519176,0.622896,1.0149599,-0.68050945,-0.85689837,0.558239,0.4240231,0.32198465,0.8628263,0.016812462,-0.5740536,-0.10696634,-0.6318661,-0.17101182,1.0216194,0.77284694,-0.2675576,-0.050031204,-0.4261898,-0.76098233,0.2023643,-0.41461426,-0.107412785,0.18745187,0.793114,0.31419146,0.73683816,-0.32186225,0.08050722,0.46529275,0.21225339,-0.30712876,0.035688926,-0.44641772,0.30285168,-0.024449583,-0.13548452,0.66335315,0.2849455,-0.76335025,0.9572929,1.2356486,0.27760902,0.15257642,-1.5934768,0.023545105,-0.31638542,-0.837271,-0.3762405,-0.06891904,-0.42765278,-0.21480742,-1.2215139,-0.62887853,0.10864736,-0.18220828,0.09800544,0.68522877,0.07947065,-0.61660594,0.8337268,0.60566854,0.10871832,-1.2231534,0.28204718,-0.6779118,-1.2395561,0.5561494,0.2313616,-0.8909505,1.0696427,0.51292455,-0.012580983,-0.037043855,-0.03704485,1.019843,0.5031389,-0.57697356,0.3941156,-0.7455915,0.4711423,-0.5540813,-0.595542,0.073466316,-0.46691167,0.23827802,0.37597272,0.37992534,0.3019256,-0.025972195,-1.1172017,-0.43013775,0.03913146,-0.06844946,-0.20073213,-0.02463713,0.015800284,0.8573691,1.353385,0.0933141,-1.3570249,-0.08165876,-0.014525443,0.106575415,0.00931422,-0.87081283,-0.08428761,0.12638246,0.3609403,-0.024325011,0.6323793,0.25216025,0.6743025,0.28028312,0.7776719,-0.05386202,0.036097772,0.32157215,0.2937133,pop
-0.3850097,-0.35441166,-0.7472635,0.8311796,-1.538203,0.6377791,0.6843951,-0.17636847,-0.0606746,0.5369969,0.017648611,0.3409874,-0.24422315,-0.035856098,0.70958966,0.40307933,-0.44733027,0.7993225,0.08140789,0.9201219,-0.31690404,-0.45560524,0.19661659,-0.16186537,0.3822413,-0.42787832,0.6061541,-0.11703671,-0.7923983,1.0656161,-0.44547918,-0.16485357,0.15514037,0.021907767,0.45735434,0.7134018,-0.43037048,-0.89141923,0.57669574,-0.23935542,-0.66180646,0.05812433,-0.21158585,0.5182737,0.71285814,-0.78844994,0.55694133,0.03910414,-0.8585067,0.40777403,0.81392,-0.19219622,-1.0080765,-0.78956234,0.8727396,0.6892329,-0.06712303,0.18410811,0.76967174,0.32692423,0.42901495,0.08880719,0.4312868,-0.19093,-0.6232924,-0.3736413,0.4751893,-0.0609104,0.22818086,0.64568293,-0.76823574,0.0015261983,0.04909593,0.50839436,0.29819083,-0.16102187,0.0946131,0.09517677,0.276015,0.7899401,0.5051463,0.36224154,-0.8031448,-0.054266248,0.04262481,-0.33100897,-0.029977039,0.4762543,-0.20680043,0.4071157,-0.07500556,-0.1282914,0.38267308,0.11205785,-0.00892446,-0.27855253,-0.44851696,0.3620352,-0.5401413,-0.17817792,-0.50397,0.8776257,0.77647454,-0.39928883,-0.63267773,0.1843663,0.39062408,0.9033538,-0.12322881,-0.17131759,-0.23513508,0.3302239,-0.33400995,0.6530088,-0.6043076,-0.29870945,0.19884822,0.21564704,0.3930772,-0.4490238,0.61686254,0.8706307,0.66285104,-0.2604288,-0.7582085,0.50118023,-0.27547646,0.42258132,pop
0.009576232,-0.121222004,0.16216306,0.42300117,-0.64143836,0.2589023,0.997704,0.2921336,-0.48835438,0.7049425,0.3614174,0.41712755,0.033091217,-0.7770823,0.365028,0.6121414,-0.15222201,0.47527796,0.46312913,0.15037474,-0.49136984,0.034390613,0.2703887,0.22677614,-0.17109692,0.256184,0.01222228,0.3207251,-0.30190948,0.2811738,-0.6946676,0.016530044,0.4971842,-0.118169226,0.25838095,0.78004986,-0.36110666,-0.5217727,0.26145285,-0.003028377,0.24137707,0.24974354,0.095403016,0.08014558,0.18617976,-0.030777626,0.2530631,-0.5010469,-0.43042254,-0.5890769,0.2937092,0.061506726,-1.1425768,-0.6381841,0.038110312,0.07269308,-0.42552486,0.04073658,0.37867656,-0.18221512,0.27284253,-0.9374943,-0.037957005,-0.09937334,0.29823753,0.5515194,0.35314545,0.486013,0.3935074,0.5644064,-0.42502263,-0.1109829,0.017388314,-0.22385529,-0.3761981,-0.8318604,-0.31991643,0.14887272,0.560861,0.3550936,0.20868766,0.09358458,-0.24467468,-0.09312406,-0.057502337,-0.65093267,-0.36599576,-0.4515706,-0.13367835,-0.027412955,0.30579305,0.44679976,-0.2437464,-0.38384593,0.12222016,0.5140001,0.22284211,0.09719218,-0.41134137,-0.11061237,0.17141175,-0.084512934,0.2823207,-0.5935204,0.12851764,0.26330894,0.73319995,1.0019728,0.3699031,-0.32884973,-0.011817396,-0.27935842,0.042888623,0.19012016,-0.84350485,0.056920473,-0.0041111335,-0.31459,0.09163766,-0.08190095,-0.012647796,0.78635526,0.43793017,-0.2013214,0.03118901,0.35439113,-0.049165316,0.10661586,pop
0.4065589,-0.093256906,-0.85474044,0.6088188,-1.6723694,-0.94266,1.1633813,0.8694824,0.5328211,0.87892103,1.1226085,0.46431014,0.9629672,-0.43280268,-0.6237618,1.0574716,-0.49560583,1.1132113,-0.47390693,0.8769696,0.37704718,-0.018828206,0.23364398,0.36550987,-0.35218728,-1.5574399,-1.1141882,-0.49784642,0.18021044,-0.17137396,0.4704782,-0.6098695,-1.2059753,2.4039302,0.78333324,1.4722137,-0.2944483,-0.15098609,0.3231028,0.56305826,0.3818869,0.83390903,-1.6539979,0.73505056,1.5356066,-0.78475636,-0.78965,-0.005298769,-1.4964943,0.05526858,1.3524001,0.04075391,0.27158472,-0.40510657,1.1917875,-0.35648277,0.3309748,-0.6932497,0.5361527,-0.15541434,-0.9194375,-0.9980937,0.65810066,-0.62921107,-0.3220736,-0.14209852,0.70426166,0.9366312,1.5543491,-0.87786514,0.6016412,0.060173754,-0.88875854,-2.4920516,-0.7438521,-1.8951257,-0.9732209,0.83004814,-0.5171911,-0.54983073,0.21601178,-0.84650415,0.12421076,-0.45633516,0.17039652,-0.9191855,0.027372696,-0.4821731,-0.29058444,0.30398256,0.040746212,-0.5339977,-0.04103681,-0.021133382,0.08906684,-0.16482143,0.34159893,-0.52380925,-0.16326237,-1.202963,-0.86802566,-0.06666249,0.98521435,0.48051652,-0.5262007,0.15165165,1.075499,0.3065531,0.5203253,-1.4376918,-0.8065003,0.43716758,0.35005486,1.6546698,0.8837727,-1.2224818,0.20739427,-0.33342102,-0.96277535,-0.35672912,-0.35183966,0.04847148,0.90874016,-1.5131041,-0.6032026,-0.8519481,0.031357087,-0.7913137,classical
-0.16105022,0.25874197,-0.05563123,1.105139,0.8259725,0.41464522,1.0361953,-0.49723923,0.7334321,0.029033594,-0.25434035,-0.18657635,0.88471586,0.12140104,-0.19274785,0.53314006,-0.58338463,1.3211355,-0.24330844,-0.64171344,0.2351546,0.021148875,-0.46668336,-0.054478474,1.0611141,-0.7690022,-0.38495564,-1.2221727,1.0542777,0.19383773,-0.06874179,-0.49260628,0.20464396,1.6441798,-0.8152096,0.6712645,-0.057275448,0.45695522,0.14750792,0.7531868,-0.4870499,0.47257668,0.29026425,0.40378776,-0.5548042,-0.6494003,-0.6807277,1.1158018,-0.641999,1.3785391,0.6761353,-0.41781142,-0.5212031,-0.6181021,1.2200818,-0.7628872,0.008201756,0.14396559,-0.9073062,0.34561422,0.2021459,-0.29161435,-1.0890224,0.46294397,-0.50501984,0.39892313,0.6417269,0.46169347,0.41167718,1.0820132,0.38096148,-0.25160226,-0.5035292,-0.26661727,-0.5482778,-0.59103477,0.09659979,0.3712551,-0.7264527,1.3200651,-0.09755297,0.6416761,-0.9440371,0.08702378,0.022172643,-0.20925714,-0.045673124,-0.43487263,0.51686645,-0.34804595,-0.4786557,0.40414658,-0.39114708,-0.5668433,-0.35646486,-0.10485771,0.22290504,-0.6983984,0.11568404,-0.317775,0.09339884,0.48528048,0.6387001,0.5065001,0.6571397,-0.42284662,0.14475031,0.605717,-0.34293544,-0.7313961,0.50317687,0.43181068,0.5039218,0.3296988,0.21344057,-0.535929,0.42585257,0.31108537,-0.099056676,-1.1089544,0.21139981,0.25290957,0.21250743,-1.0580559,-0.047575872,0.9024296,0.059063256,-0.18690464,classical
-1.1285107,1.3217276,-0.8468098,0.3592412,0.65303075,0.7669616,0.42302242,0.08175085,1.2586144,1.4827623,-0.598661,0.33470902,1.5843093,0.44651914,0.0021270793,1.2593787,-1.3625609,1.1288332,0.14142616,-0.052337736,-0.66781664,0.20573658,-0.06466177,-0.87277603,-0.45603213,0.29874578,0.3782492,-1.0011735,0.48327956,-0.0319835,-0.22214589,-1.3234576,0.66324705,1.0286312,-0.6501681,0.9925775,-0.67095083,-1.3110693,1.1226046,1.1555523,-0.9834069,-0.70200825,0.5834404,1.4678913,-0.30897808,-0.50016284,0.30648258,0.868781,-0.6962512,-0.16186206,0.59671956,-0.04243711,-1.0810497,-0.37814397,0.8850826,-1.1919035,-0.28443894,0.7638705,0.45877817,-0.29093152,1.015559,-0.056505136,-1.5545255,-0.27496588,-0.99001026,0.9332027,0.38522258,1.2594587,0.3454101,1.0725062,0.3478418,0.34281513,-0.12771097,-1.3194854,-0.36496904,-1.9604179,-0.910729,0.107930124,-0.38280472,0.8639281,0.3494383,0.46400616,-0.9765161,0.78621626,0.04864327,-1.3234766,-0.6588354,-1.069872,0.24147134,-0.32311755,-1.0962884,0.74068195,0.36853564,-0.83153975,-0.5348082,-0.4884343,0.843198,0.7619726,-0.37324432,0.07431867,0.96491337,0.03241216,0.013505469,1.0206228,0.6807652,0.06239869,0.89211,2.0809023,-0.48372275,-1.1138384,0.62417257,-0.5364548,0.75427914,0.33338034,0.6102639,-0.4759354,0.6854647,0.9679011,-1.5787377,-0.011932936,0.5902988,1.1248142,0.073180355,-0.432703,-1.370952,0.86038667,-0.05488448,0.44463307,classical
-0.7307124,-0.25321865,-0.28768653,1.2166294,-0.3146792,0.1694758,0.59615004,0.7833822,0.98089933,-1.1262001,0.9620224,0.8071817,0.3389204,-0.010372428,0.24931757,1.2437353,-0.38728297,0.11083645,-0.5273691,-0.41617855,0.51021576,-0.8241652,-0.121727444,-0.081007205,-0.24182102,-1.7086432,1.0441344,-2.4481158,0.39823785,0.32623598,-0.662462,-0.11725991,-1.930838,0.7860556,-1.3732991,0.29386637,-0.17641746,-0.18897913,-0.2740723,1.2817751,-0.8600752,1.5466144,-0.70993066,0.80977255,0.05615073,-1.0878096,-0.20023996,-0.39515516,-2.0512984,1.1896453,0.019249544,0.13629657,-0.07738483,-0.5291893,1.3702935,-1.9784706,0.4855841,0.23708542,0.4412544,-1.3511747,-0.28044415,0.44343597,0.13680308,0.62425864,-0.19262962,-1.0362829,1.2001966,0.32056597,-0.08145441,0.46071887,1.0295154,-0.22322333,-1.0366697,-0.8376723,0.69193596,-1.0416996,-0.540685,0.20448229,-0.70889324,0.924864,0.19494742,0.00046322495,-1.0315406,-0.6583987,0.7200026,0.75108564,-1.1450704,-0.33262208,-0.12515187,-0.10335678,-0.7093351,-0.021853052,0.76603585,-0.77438927,-1.088557,-0.2432726,0.30604187,-0.6781608,-0.26142117,-0.4013693,0.12807819,0.14456396,2.1378052,2.3119862,-0.6066363,-0.1913438,0.81553555,1.0714405,-1.3730037,-0.4382702,-0.10199409,-0.15840544,-0.26923847,1.3012171,0.8713145,-1.5193892,0.9733255,1.7986487,1.0371556,-0.36250222,0.123622715,-0.118300736,1.1385533,-0.03533038,-0.40986362,-0.22501042,-0.6076102,0.67929715,classical
-0.6883838,-1.47629,-2.2054896,1.8333415,-4.162489,0.8334229,0.46493992,0.03582283,-0.29076013,4.031697,-0.60228455,0.34244958,-0.37102613,-1.3901651,0.3649036,0.15804546,-0.86716574,2.6907856,-0.49966496,-0.20028931,-2.253847,-0.23189071,1.55544,1.1645682,-0.96066916,0.01238855,-1.367741,1.1131883,0.32354966,-1.4575553,-2.656036,0.11125939,1.6206012,1.4228182,3.088097,3.962428,-0.41040218,-1.4832834,-0.44710273,0.26730478,2.28507,-1.0405257,0.8939414,0.86635154,3.4873211,-1.8493286,3.4901135,-1.6987009,-2.0490413,-4.2339244,2.6833334,-0.53327143,-2.6379428,-1.1913894,-0.930919,2.8081288,1.2534361,2.1197028,1.1627593,0.27629542,0.3747765,-1.6728172,1.1219188,-2.7944932,-1.7338761,2.2596924,-0.09794376,1.4778637,3.4008749,0.5171834,-1.3788229,-0.37785453,0.16916877,-1.421733,-0.21524808,-1.3650651,0.78361136,0.92702067,0.43711847,-1.4855683,1.0941002,-2.2731566,-1.029058,-0.47749186,-0.54866946,-1.9954159,0.6256803,-2.304647,1.951513,-0.51977897,2.3926377,-2.183647,-0.7747681,1.5266631,1.3475354,0.24755894,2.1415386,-0.38726586,0.22955203,-1.4596517,0.07048276,2.1601465,1.1943299,-2.296933,-0.43311942,2.0803154,1.1668042,3.6364017,1.8922105,-0.2586339,-1.6435398,-1.6005502,2.915913,-1.6633153,-1.5456119,-0.29302046,4.206313,-0.49128437,-1.3196455,1.6899089,2.2660954,2.3646827,2.240971,-1.1710845,-2.0089905,-0.29252908,1.0023795,0.60522187,classical
0.21122982,0.11698142,0.9197256,-0.21216188,-0.6964156,-0.114194036,0.7520125,-0.43659878,-0.06611941,0.024543975,0.30061382,-0.10978469,-0.53220177,-0.41547316,-0.27015385,-0.18408726,0.04806728,0.07597999,-0.53182304,1.0965827,0.50625044,0.17634757,0.2338919,0.25856885,0.6086013,-0.30237383,-0.13777748,-0.44348183,-0.3039506,-0.0019198321,0.09787393,-1.0168201,-0.01185457,1.2052041,0.49004078,0.5566756,-0.2952305,0.22602254,0.74269366,-0.15245105,-0.08606677,0.34590322,-0.3555307,0.4699269,0.8400231,0.12915415,0.016945722,1.1884707,-0.0025504138,0.19626164,0.40721297,0.36348653,-0.70660937,-0.46465164,-0.4106065,-0.48465562,-0.13907179,-0.17048226,-0.49788633,-0.5374764,0.31730223,-0.4900279,0.24737938,-0.16311164,0.2059748,-0.15989593,-0.26269588,1.3803116,-0.5269844,0.18762495,0.53363335,0.10716156,-0.11846546,-0.45148817,-0.45994353,-0.8287713,-0.17090425,0.4984994,-0.016865417,-0.27347538,0.26937282,-0.36473572,0.67222977,-0.30849853,0.16055106,-1.0116162,-0.5303515,0.5118754,-0.4601342,0.16289893,-0.75073606,-0.40692967,-0.1131145,-0.19968809,0.32126713,0.82531476,-0.2319,-0.08923675,-0.36043578,-0.75841194,-0.7719409,0.58132094,1.0750924,-1.3240848,0.63668746,0.24448417,0.6213967,-0.20177105,0.32903743,-0.5349022,-0.079949565,0.25882536,-0.39402083,0.8566795,0.3211925,-0.20307244,-0.041310742,-0.12769072,-0.029325938,-0.5784781,-0.09737675,0.6311358,0.39063823,-0.65635175,-0.75077647,-0.25235063,0.13600676,-0.6516549,classical
0.22434661,-0.89194536,-2.802863,1.1731778,-1.8750613,-0.5350009,1.774029,1.3795948,1.1410798,1.1389066,0.58898395,0.52593696,1.3910686,-0.23738788,-0.9643259,1.6454631,-0.6548634,1.9164162,-1.6684943,0.8655462,-1.493842,-1.2380097,1.0667906,-0.22078684,-1.5393683,-2.644682,-0.262993,-1.5927006,1.5594829,-1.0011373,0.014835408,-1.2788156,-1.5909095,3.603241,0.123088986,2.7926662,0.8168269,-0.97791034,0.2694088,0.62002593,0.89347965,1.0455704,-1.3162032,1.1724857,1.1153693,-1.9960665,-0.1308538,-0.38668755,-2.0990021,0.6551333,0.36760455,-1.0536752,-2.1226761,-0.34295037,2.386287,1.2174441,0.9355732,0.16270503,2.1335666,-0.624867,-0.3399952,-1.4068716,-0.45280975,-2.4117656,-1.0138762,0.1585494,1.5695485,1.4585711,2.372575,0.10802427,-0.12497386,0.075428784,-0.42304584,-1.3842088,-0.037424203,-1.6468651,-1.1626625,1.2226725,0.8708412,0.19726758,-0.734062,-0.33943382,-2.924124,-0.40411985,-0.15298201,0.6217739,-1.1320028,-1.053974,0.38747746,0.10154618,0.7787825,0.6329431,-1.2639194,0.31867713,-1.4954726,-0.040072527,1.8231496,0.2714201,-0.55642986,-1.2531246,0.88628024,0.34042323,0.87989676,2.5451932,-0.51805127,1.2040101,1.3807073,0.5782531,0.8147726,-1.8959662,-0.2886608,-1.8711895,1.6424094,1.8851192,-0.47185826,-1.3870323,1.3466455,-0.13192809,-2.1388116,1.5369283,-0.407592,-1.5751786,1.4370064,-0.59379864,-1.0843912,0.89712507,0.0052526575,0.7845625,classical
0.124486335,0.6108909,0.25275236,0.7810426,-0.5030875,0.2473201,0.68526995,-0.55286515,0.42236957,0.17918302,-0.081452265,0.10585043,-0.33292046,-0.5203125,1.1640995,0.46697605,0.22731252,0.5764225,1.2869302,0.60184014,-0.19366416,-0.09726545,0.4057214,0.019212674,-0.22776297,-0.45212564,0.93871975,-0.5785841,-0.5253215,0.260844,-0.6610308,0.7771607,-0.012782816,1.7491033,-0.19763914,1.4874569,-0.10854137,0.9979871,0.66536564,-0.5992171,-0.35371187,0.6219661,0.49084345,1.3233174,0.09467239,-0.50139016,0.31404835,-0.068050295,-0.34949574,-0.2549369,1.0148532,-0.46618322,-0.17586225,-0.35320324,0.086661756,0.33830816,0.18762678,0.36318558,0.0411294,-0.2915658,-0.10979882,0.39438426,-0.22649154,0.97166884,-0.40643874,0.43931046,0.8789452,1.0794556,0.8748151,0.22767055,0.47012496,0.6667798,-0.37216657,-0.36109167,-0.042153444,-1.3332353,0.328895,0.3457592,-0.08764256,0.57377833,-0.5505444,0.41909835,-0.8475218,0.4214011,0.7837713,-0.91531134,-0.49703208,0.5556707,-0.237582,-0.34341928,-0.33174437,-0.43441513,-0.40782604,0.12597004,0.6000163,0.4136305,0.562668,0.19884712,-0.094447464,-1.0758032,-0.37608516,0.5100303,0.8266687,-0.5760602,-0.30557108,0.014011722,-0.021381086,0.92710257,0.25221407,-0.4673964,0.29150704,-0.23107955,0.68125206,-0.012988359,-0.66309434,-0.524065,0.5010517,0.31826645,0.0941816,-1.2907912,-0.23203495,0.6880334,1.0333798,0.5306917,-1.1792771,0.37479997,-0.0783561,-0.55407494,classical
0.21225639,0.2926811,0.062493823,0.8331036,-1.7514732,-0.5985991,0.93270946,0.43908453,-0.00084087625,1.7089627,-0.17309047,1.2472401,0.70238036,-0.18256299,1.5131998,-1.1124119,-0.5551893,0.25442526,-0.7961552,2.39939,-0.10790213,-0.15732798,0.856248,0.080463916,-0.6094841,0.41870505,-0.6692139,-0.87124735,0.05245771,1.1309829,0.53972137,-1.1146684,-1.9583062,2.9674258,-0.74628574,0.056140095,-1.4717443,-1.440078,0.8424754,-0.98939776,0.5416386,0.8596443,-0.31642243,0.62005496,0.73795813,-0.6839657,1.4839286,-1.2020382,-1.691922,0.804619,0.58262163,-0.03023804,0.1320453,-0.049093843,0.18236397,1.1366979,-0.40413553,-0.03721621,0.8195364,-1.2115775,-2.0619168,0.13524006,-0.0015008003,-0.75451505,-0.13038822,-0.18134405,1.2784361,0.8893176,0.27130935,-0.8178541,1.1833681,-0.29836228,-0.78805965,-0.016535088,-0.5771294,-1.2578441,-1.3265243,0.51226145,0.48888245,0.3020304,-1.2399633,0.4081372,-0.8557037,0.91175157,0.97053254,-1.2744468,0.45268115,0.68113756,0.28662097,-0.4867279,0.40242195,0.07423308,-0.7879717,1.0892574,-0.3930698,0.93685335,1.8253298,0.09084841,0.18543726,-0.8607444,-1.3767313,-0.33089614,1.5839969,0.085806295,-0.3219142,1.5536765,1.2760183,0.1563017,1.2498933,-0.110762216,-0.69052356,1.1493951,-1.0105277,0.39069954,-1.1356865,0.7108124,0.4012247,-0.5275585,-0.08220526,0.88448405,-0.07104568,-0.81465834,0.8325202,-0.8179384,-1.3168463,-0.580942,0.4453862,0.16526112,classical
-0.18599115,0.26135486,-0.08504744,0.27289933,-0.47137052,0.5011499,0.9933872,-0.040708072,0.7171312,0.3706723,-0.49277914,0.14084463,-0.11352856,0.04056526,-0.51360136,-0.65025246,-0.21403818,0.28841448,-0.20252942,0.12503281,0.43663168,-0.19122118,-0.28969723,-0.1371025,0.20346901,-0.20632055,-0.5434423,-0.87377095,0.88865554,0.26006758,-0.0008476116,-0.088360175,0.5644769,1.3439593,-0.42523414,0.53660303,-0.6973906,0.5289315,0.038056977,0.41452926,-0.2252873,0.44375604,0.86266756,0.09664157,0.1735567,0.31901866,-0.030793646,0.8108973,0.315359,0.42231837,0.4267479,-0.37163585,-0.3486567,0.057524502,0.41752562,-0.2117561,0.28894737,0.36284477,-0.72002226,-0.14694169,0.7849366,-0.019862719,-0.9326655,0.1520869,-0.31412703,0.32758364,-0.2205455,0.3817981,0.2717286,-0.11375296,0.049581017,-0.5480958,-0.23895228,-0.09956435,-0.633883,-0.37349853,-0.21911487,0.32470733,-0.26696718,0.1936209,-0.35003892,-0.2593251,-0.6413795,-0.40047833,0.06539676,-1.1036327,0.15833893,-0.38961935,-0.105205275,-0.45804286,-0.27439493,0.627303,-0.55132216,0.050728712,-0.032634124,-0.23073128,-0.19710879,-0.18820567,0.0019815415,-0.18974875,-0.81605124,0.34913093,0.18121134,-0.24439317,0.84624416,0.09455153,-0.09330384,0.26302984,-0.3152047,-0.97437876,0.13588691,1.0137775,-0.1946267,-0.30807805,0.48711148,0.06375626,-0.20208132,0.41357094,-0.63572645,-0.7365906,-0.2291988,0.2831967,0.27520022,-1.1438051,-0.37811127,0.25288695,0.112146005,-0.1302289,classical
-0.8948229,-0.55493164,0.018454716,0.6570368,-0.60758865,-0.56266654,1.0745845,0.15745169,1.062229,0.57147527,0.3470929,-0.100781575,-0.6128094,0.8773023,0.73299766,0.4995153,0.50023997,0.6290788,0.60388416,-0.8798686,-0.9924755,0.13958508,0.47660336,0.035686385,-0.8673636,-0.1647777,0.6894194,-0.54797816,-0.0023888387,-0.124139324,-0.7923362,0.851762,-0.12189601,0.5557458,-0.01082867,0.5796261,-0.7320383,0.30329502,-0.16520132,0.76763785,-1.6279019,-0.42444998,0.49563864,0.7333048,0.64498,0.04306799,-0.2816901,0.63068444,-0.87552917,0.22147796,0.029408745,0.50691855,-0.6383445,-0.5420298,-0.43495125,-1.9118344,-0.23054731,0.8519352,0.35966077,-1.6463879,-0.020375356,-0.11944341,-0.7786645,0.5174187,-0.6774514,-0.7450308,0.063338324,-0.10893297,-0.40117285,-0.7431943,-0.026506014,0.93177533,-0.11493559,-0.7778571,0.16966431,-1.5567027,-0.32117912,0.6300657,-0.019475324,2.1974435,-0.2611472,0.29605842,-2.2004113,0.8125103,1.0380954,1.0082446,-1.2170876,0.14427765,-0.30213782,-0.025578246,-0.14492229,0.10162188,0.5308718,-0.7483766,0.40711892,-0.40835267,0.20426002,0.8017299,0.62499726,-0.19638857,0.67077726,0.3402807,0.11768036,0.9242325,-0.883604,0.22784655,0.5175877,1.8694652,-0.75159216,0.9731661,0.38609728,-0.2888529,1.7853192,-0.10239142,0.27696592,-1.0589875,0.29761177,1.6494689,0.6116966,-0.34204248,0.14498252,0.6751962,0.02312635,1.2758002,-1.34223,-0.28378302,0.17008315,0.1129317,classical
