enc. v 0,enc. v 1,enc. v 2,enc. v 3,enc. v 4,enc. v 5,enc. v 6,enc. v 7,enc. v 8,enc. v 9,enc. v 10,enc. v 11,enc. v 12,enc. v 13,enc. v 14,enc. v 15,enc. v 16,enc. v 17,enc. v 18,enc. v 19,enc. v 20,enc. v 21,enc. v 22,enc. v 23,enc. v 24,enc. v 25,enc. v 26,enc. v 27,enc. v 28,enc. v 29,enc. v 30,enc. v 31,enc. v 32,enc. v 33,enc. v 34,enc. v 35,enc. v 36,enc. v 37,enc. v 38,enc. v 39,enc. v 40,enc. v 41,enc. v 42,enc. v 43,enc. v 44,enc. v 45,enc. v 46,enc. v 47,enc. v 48,enc. v 49,enc. v 50,enc. v 51,enc. v 52,enc. v 53,enc. v 54,enc. v 55,enc. v 56,enc. v 57,enc. v 58,enc. v 59,enc. v 60,enc. v 61,enc. v 62,enc. v 63,enc. v 64,enc. v 65,enc. v 66,enc. v 67,enc. v 68,enc. v 69,enc. v 70,enc. v 71,enc. v 72,enc. v 73,enc. v 74,enc. v 75,enc. v 76,enc. v 77,enc. v 78,enc. v 79,enc. v 80,enc. v 81,enc. v 82,enc. v 83,enc. v 84,enc. v 85,enc. v 86,enc. v 87,enc. v 88,enc. v 89,enc. v 90,enc. v 91,enc. v 92,enc. v 93,enc. v 94,enc. v 95,enc. v 96,enc. v 97,enc. v 98,enc. v 99,enc. v 100,enc. v 101,enc. v 102,enc. v 103,enc. v 104,enc. v 105,enc. v 106,enc. v 107,enc. v 108,enc. v 109,enc. v 110,enc. v 111,enc. v 112,enc. v 113,enc. v 114,enc. v 115,enc. v 116,enc. v 117,enc. v 118,enc. v 119,enc. v 120,enc. v 121,enc. v 122,enc. v 123,enc. v 124,enc. v 125,enc. v 126,enc. v 127,label
-0.5823312,-0.0834549,-0.07544607,-0.23334719,0.3574491,0.5931045,0.25281698,-0.16664131,-0.7652121,-0.2499331,-0.527915,0.27697736,-0.0554756,-0.96075916,-0.4566703,0.25657612,-0.38705203,0.8759955,0.28459507,-0.3380754,0.22733213,-0.26666626,-0.18181974,0.28352472,-0.25264665,0.24558653,-0.21981637,-0.014217121,-0.5243102,0.9668269,-0.4600413,-0.23677613,0.36970434,-0.19618006,0.012456023,0.52108175,-0.22838521,-0.13033941,0.15140125,-0.04124086,-0.10993047,-0.2342674,-0.22683446,0.13503562,-0.43027237,0.50673896,0.47902763,0.49693266,0.33477822,-0.34979743,0.19659887,-0.31422734,-0.49416795,-0.13825093,-0.20656216,-0.22197571,-0.33793548,-0.119503185,0.081294626,-0.110512465,-0.060614176,-0.13460906,-0.8749097,0.20517084,0.17966008,0.3127205,0.37585613,0.024622712,-0.55466795,0.67963666,0.097247794,-0.2953285,-0.1747061,0.63093567,-0.6661251,-0.43584865,0.35508177,-0.27164975,0.35165757,0.27127996,0.27367082,-0.034775607,0.65614,-0.14558621,-0.085461855,0.27299383,0.12858042,-0.13965806,-0.36235,0.04049816,0.5761045,-0.045447033,-0.2305572,-0.5644225,-0.12520039,0.60963833,-0.20333207,0.15921907,-0.19407013,-0.29663557,-0.35529274,0.033631466,0.73549,-0.68111306,0.61854327,-0.49172008,0.05607079,0.75888836,0.16866428,-0.18861176,0.3032577,0.5807255,0.09158277,0.5053971,-0.079426944,-0.16195062,-0.7364119,0.36472827,-0.15901048,-0.6666673,0.0029331986,0.21399486,0.3371435,-0.15005386,-0.59480786,-0.13111597,0.14094716,-0.38125303,58212.npy
-0.42851907,0.06280503,-0.6041598,0.6497855,-0.15004289,0.16882145,0.9389694,-1.2359,0.30424246,0.2823734,0.015586464,0.27428514,-0.24735717,0.9704835,-0.0004745843,0.23605771,0.04576143,0.735182,-0.30183637,1.3467407,0.7505067,0.42553896,-0.06062546,0.3769425,-0.33413514,-0.0629919,0.840261,-0.50272524,-0.17673828,0.51457727,0.57531255,-1.124777,-0.15476987,1.5001402,-0.601782,0.7361048,-0.441782,-0.17084485,0.30333096,-0.09345837,-0.53586984,1.2379017,-0.49490502,1.1116405,-0.105740756,-0.6998079,-0.66016567,0.51646435,0.13492823,0.19007881,-0.29775333,-0.022409838,-0.9985206,-0.61758626,-0.1047523,-0.9033674,-0.24034902,-0.31354216,-0.5969777,-0.28286788,0.35305476,-0.07232154,-0.12855822,-0.20521683,-1.0036905,0.5946002,0.093584605,0.7630209,0.6966812,0.63746226,0.6358917,-0.18455298,-0.39301422,-1.5185944,-0.22624798,-0.7538927,-0.4642067,0.6481603,-0.38983053,-0.030024355,0.9878641,0.34046105,-0.10304951,0.09133963,-0.13212122,0.16145967,-0.7303658,-0.33074704,0.024385273,-0.19688626,-0.15175614,-0.011843961,0.21172659,0.38370743,0.5796266,0.13142885,-0.4154087,0.8200184,-1.0162416,-1.4694468,-0.80087036,-0.16243637,-0.76643085,-0.22376826,0.60479736,0.04926757,0.7208362,1.2109463,-0.37380895,-1.052273,0.00051916763,-0.0869954,-0.49890256,0.5486764,0.8110262,-0.13064313,-0.025677558,-0.016598616,-0.59330213,-0.98378295,-0.21152511,0.44844908,0.629514,-0.89881366,-1.0967505,0.86203873,0.0072572473,0.33500275,149714.npy
0.2316586,0.20244089,-0.28735554,0.26375955,0.54013824,0.12315223,0.47661048,-0.49796122,0.43619362,-0.3916095,-0.18623742,0.7657454,-0.28014547,-0.6631275,0.1294521,-0.26428142,-0.99386525,0.10427308,0.1923715,-0.0791219,0.3145417,0.18111968,0.09682892,0.9939517,0.009713583,0.8151053,0.22459097,-0.48170552,-0.7288969,1.0526619,0.043742612,-0.4463144,0.6340256,0.5233916,-0.4242871,0.50274473,-0.30959335,0.09918885,-0.4278475,-0.056190573,-0.9102985,0.13573785,-0.24651209,0.34391493,-0.3257669,0.23349044,-0.00094658136,0.8134591,0.21542291,0.9060673,0.39557353,-0.007271491,-0.62050194,-0.6483267,0.4171547,-0.003269732,-0.10306236,-0.017661337,0.025461238,0.061454598,0.87782997,0.22380534,0.1696778,0.13591209,-0.4739413,0.009554094,1.1362813,0.40045005,0.20561843,0.108362556,-0.010006301,-1.1288788,-0.47394672,0.67943245,-0.47051442,-0.22456992,0.17457637,-0.3545197,-0.26496974,0.5321745,0.37318343,0.20593578,0.28007993,0.60072505,-0.03868019,-0.23465785,0.114227094,0.045140762,-0.55675924,0.5572158,0.059721194,0.04490245,-0.886595,-1.0948797,-0.23597817,-0.0062984545,-0.27976134,-0.051137537,-0.07095179,-0.7100484,-0.28328604,0.08143946,1.9337745,-0.37598428,0.33430213,-0.4389453,0.024341201,0.51006323,0.28260928,0.17107788,0.6752045,-0.04561442,0.0978516,0.8382269,-0.5662974,0.78615737,-0.19088821,-0.13339186,0.32766682,-0.42134658,0.47476068,0.051004272,0.068431854,-0.10688406,-0.4075623,-0.1294016,-0.0626007,-0.3488788,43844.npy
0.21318755,0.030213885,-0.09346272,0.2877108,-0.98013914,0.8988554,0.2839966,-1.2966304,-0.8165905,-0.19822106,-1.6614001,1.4228288,1.2534071,-0.64743185,0.012504346,-0.3704993,-0.8513604,0.5223888,-0.43249118,1.4121481,-1.3211453,0.7479517,0.32458922,-0.11633131,-1.8455216,1.081361,-0.5546592,-0.57156944,-1.5544131,1.4926869,-0.7159374,2.2084434,-0.38562396,1.3199288,-0.075602695,0.76732814,-1.109005,-0.5081654,0.8626812,-0.48762187,1.3291738,0.47415543,1.4521601,1.1161833,0.38124302,0.5059544,1.0046173,-0.3235306,0.08029005,-0.28943455,1.1180062,-0.91128206,-1.6997099,-1.4704624,0.81213033,1.0132353,-0.31180185,0.14323108,1.2623106,1.92248,1.7703801,0.06751135,0.07125695,-0.0017554238,-0.8250504,1.6472958,-0.17980824,0.10948408,-1.050331,1.5565106,0.049208622,1.0432631,-0.22764838,0.2783414,-0.55447245,-0.1013929,-0.38825762,-0.78666,-0.032190114,0.3769613,0.71787226,-0.8197204,0.7312494,-0.29200983,0.6817093,-3.460999,-0.93804276,-0.42832232,-0.9028265,-0.26619953,0.37327537,-0.6898413,0.3598681,0.3594569,1.6376815,0.7301471,0.86082613,-1.2722958,1.1905708,-1.5451475,0.47128385,0.34439233,-0.23528902,-1.3382453,0.20285566,-0.1862198,0.9025944,0.23237412,-0.54220045,-0.6207921,0.5189816,0.3069292,0.55377436,0.5563779,1.0284342,0.08950027,-1.6975849,1.3735712,0.11931078,-0.77817065,0.5294809,1.4148898,1.5535474,-0.5994214,-1.1917896,0.6152473,1.1039889,-0.61454666,108301.npy
-0.8239099,0.5187238,-0.33010665,1.0732917,-0.8685982,0.5209125,0.70006853,1.093984,1.5347886,1.2172538,-0.20125303,0.85859436,1.4727002,1.1731452,0.25107187,1.5988364,0.5464875,0.6768986,-0.49685472,1.3801488,-0.07412396,1.085708,0.6684381,-0.79529554,-1.8358376,-1.442688,2.3443837,-0.71194375,-0.8308328,-0.30400464,0.34451106,-0.34699565,-1.4741094,2.2607727,1.3120593,2.5075912,0.22734427,-1.1025277,0.49414816,-0.1167363,-0.5367306,0.9210447,0.40194276,1.7969651,-0.06646811,-0.68516904,-1.0877638,0.74734366,-1.459937,-0.74490964,1.5469432,-0.56533694,-0.5030314,-1.3717241,1.0269499,-0.53203464,-1.9226501,-0.8325959,1.2014612,-0.6883089,-0.5474658,-1.1638556,1.9614552,-1.0151602,-1.2121501,0.9520848,-0.087939754,1.6564456,0.5729058,0.89949507,-0.7849869,-0.019808643,-0.3059204,-1.5646157,-0.04889565,-2.9140046,0.42320842,1.1416063,-0.3125322,-0.45688075,0.70880663,-0.7218748,-1.5604427,-1.0122725,-0.46346378,-0.13825724,-2.637555,-1.8603595,0.88630253,-1.100333,-0.58600557,-0.35754287,1.4011844,-0.6409357,0.524237,-1.0554248,0.81205076,0.53863233,0.36957222,-1.1189231,0.62016636,-0.6988007,-1.3760799,1.1257395,0.50211394,1.9907004,1.7816477,0.57751983,0.90571165,-2.5409935,-0.76047623,-0.85956395,1.3678017,0.8504939,0.34036294,-1.1654466,-0.8505874,0.76804,-2.7045853,-0.7059383,0.32385454,0.75887364,0.3570112,-0.7809236,-2.1079457,-1.0126173,-0.87206686,-0.11921403,132448.npy
0.05542178,-0.030277662,-0.41020837,0.61389637,1.2023718,0.53139544,1.0683594,-0.17087536,-0.5076564,-0.15496698,-0.836879,-0.02942521,-0.31145942,-0.37257895,-0.53425133,-0.18189394,-0.53853095,0.49540484,0.42519832,-1.0578746,0.50177366,0.54034674,-0.10436317,0.8372509,1.0879672,0.60187954,-0.92988217,-0.28179637,-0.099269494,0.38808706,-0.34312272,0.045512177,0.4472108,0.8829516,-0.11796604,0.07955317,-0.10398915,0.048275445,1.1172568,-0.11881284,0.17600471,0.5286195,0.55929315,0.4884091,-0.7263257,-0.08711019,-0.29537877,0.50887007,0.0019541301,0.2347517,0.6260974,-0.29901347,-0.73642284,-0.79905164,0.6607196,-0.09086493,0.5075106,-0.15579358,-0.96415645,0.96666175,-0.087714575,-0.22976841,-0.94527423,0.43491945,0.47963953,0.40970206,0.5181999,0.41245633,-0.70275134,1.2905751,0.43826592,-0.87211746,-0.49674758,-0.044809442,-0.86116517,-0.4270028,0.20967326,-0.15199038,-0.30695498,0.047821097,0.34760314,0.5852797,0.59688,-0.15396303,0.19896129,0.18970741,0.96031016,-0.6676319,0.21435128,0.047149546,0.11711471,-0.37586915,0.14496736,-0.8543496,0.31025288,0.668343,0.015449991,-0.61990136,0.033981845,0.091775686,-0.41165066,0.64565355,0.44169575,-0.6821572,0.65988576,-0.5172813,0.24914195,0.2964527,0.3268149,-0.81299716,0.44943914,-0.1219955,-0.15800855,-0.17739192,-0.2672997,0.12245494,-0.07485908,0.7248333,0.4914521,-1.1500453,0.025372371,-0.008895185,1.0176779,0.29283568,-0.29675832,0.65266424,0.54724365,-0.31802475,148510.npy
0.6320128,-0.39959732,-1.1665566,0.7496855,-3.382206,2.1576397,-0.6402071,2.1581056,0.032507785,2.6708016,0.92054236,1.226687,0.38899755,-0.6182435,0.642548,1.5274537,-0.7910936,1.8671046,-2.0025673,1.0383859,-2.0796726,0.42047477,0.2340513,0.0955416,-1.9674624,-2.322299,0.45152164,-0.59077865,1.1917033,-1.4921877,0.12539043,0.17765158,-1.9522644,0.27558452,-0.30707476,2.3860552,-0.59891534,-2.380386,0.96366197,-0.69169676,0.93127745,0.16342755,0.21352848,1.4395175,1.990251,-0.75211626,-0.29306954,0.4520438,-2.5363257,-0.3845983,1.9707632,0.22891441,0.28022668,-1.2284797,1.4266398,-0.0916375,0.31922466,0.686963,2.306041,-0.5106949,0.8714203,-1.6239784,0.07143764,-1.506013,-1.9880646,0.0663487,2.0078776,1.3284003,0.8225485,1.3792204,0.45470732,0.99986774,0.13594913,-0.9830772,-0.11174302,-0.11445082,-0.90778226,2.0155492,1.0225898,0.65610534,0.30112222,-0.55165297,-1.9946883,0.8972144,0.77116257,-1.5843861,-0.64638114,0.53042144,0.5637537,1.5143654,1.3712634,0.9049919,0.9003582,-0.8949472,-0.44195518,-1.3667123,2.744653,0.19049956,-0.60452497,-0.060521677,-0.22399232,-0.08792929,-0.03734487,0.57356143,-2.1352124,1.1223049,0.89703745,0.7482281,-0.2902434,1.3061363,-1.1286865,-0.7614279,0.55389655,2.9395204,1.8534633,-0.5706877,1.0607796,0.29105127,-0.1030587,1.0639049,0.7698647,-0.026180204,0.9113595,-1.5775504,-0.4762237,-0.74271506,-0.3148465,1.869671,126408.npy
0.1061004,-0.097260304,0.54500955,0.05570872,0.6702765,1.1082147,0.3587789,-0.3738379,-0.11984077,-0.16216661,-0.032204412,0.7302749,-0.38816544,-0.6802735,-0.29131418,0.35747752,0.07212917,0.30851355,0.31274146,-0.21327384,0.6053712,0.18484548,-0.14637564,0.22591713,0.59439695,0.25292993,-0.07179611,-0.48704398,-0.4600016,0.3123481,0.15391584,-0.5796204,0.45706832,0.105361596,-0.09471542,0.17552102,-0.000491309,0.102110736,0.34665802,0.009196172,-0.07752584,0.21836637,0.20094289,0.23439391,-1.0000652,0.62026,-0.30984047,0.7117448,0.5435895,0.08650351,-0.0865702,-0.13220829,0.12137724,-0.09521111,0.082122974,-0.27465224,0.07171309,-0.014614265,0.08476737,-0.00820766,0.17937352,0.03576154,-0.598196,0.4243658,0.27172235,0.63075125,0.37714958,0.21997172,-0.610731,0.6635792,0.23080158,-0.73072165,-0.2636558,0.6067528,-0.29036924,-0.0837829,0.30660078,-0.32523382,0.32730904,-0.025513023,0.18381211,0.20079541,0.48241222,-0.03202469,0.0024463013,-0.4146584,-0.017760597,0.013206257,-0.3027875,-0.0021129064,0.3278661,-0.20992523,-0.012733871,-0.49202782,-0.22836085,0.39593828,-0.36366832,-0.39371178,0.24907777,-0.38173226,-0.186976,-0.16614375,1.0705913,-0.4170126,0.72933257,0.09551006,-0.12706776,0.37800702,0.0446935,-0.55943644,0.109116584,0.5066757,-0.19853255,0.2723029,-0.09094546,0.7118853,-0.6678926,0.07063602,0.16176917,-0.3650614,-0.16440529,-0.160359,-0.05315675,-0.36461917,0.343834,0.13689701,-0.1817833,-0.42273322,134610.npy
-0.15125939,0.21735048,0.12622689,-0.534564,0.52788687,0.25570825,0.77340233,-0.38190565,0.058361724,-0.042932563,-0.33690014,0.20679608,-0.15903935,-0.33292574,-0.36222932,-0.0009013098,-0.2986262,0.29794133,0.26640874,-0.45307285,0.37462854,-0.11127932,-0.042168476,0.29788736,0.17048874,-0.0361219,-0.50164205,-0.6721373,-0.07366834,0.10903184,0.16719063,-0.078640215,0.13415198,0.51783687,-0.32721946,0.110397354,-0.46417904,0.17269728,0.40241012,-0.031634275,-0.3020128,0.22086574,0.19373423,0.53839374,-0.33516717,0.3387871,-0.19887511,0.6498345,0.6022056,0.24827944,-0.24133885,0.057470128,-0.42595378,-0.12146754,-0.24659011,-0.5807509,-0.45986697,-0.019454157,-0.20603496,-0.04632422,0.26224688,-0.06622594,-0.39435583,0.13092406,-0.32978517,0.6088106,0.21571246,0.097760305,-0.49988478,0.276264,0.092607364,-0.10605203,-0.23646533,0.011325234,-0.53935945,-0.36990845,0.001678925,-0.15027294,-0.37770283,0.07012961,0.30078176,-0.17442179,0.77432245,-0.023710681,0.25052345,-0.2685839,-0.021508235,-0.082777515,-0.35709423,0.025615398,-0.6067841,-0.03469685,-0.26294416,-0.63554996,0.1499545,0.40869287,-0.4792657,-0.14256999,-0.292096,-0.5332697,-0.49917915,-0.3210395,0.37514836,-0.35797065,0.24823703,-0.066919446,0.4897573,0.52681077,-0.089579575,-0.44571304,0.08277023,0.24177477,-0.52048105,-0.43890154,0.32130262,-0.09224302,-0.511243,0.15515333,0.012353262,-0.61845005,-0.12486126,0.017833214,0.20109443,-0.2566388,-0.25679645,0.06199311,0.1341686,-0.61913943,42241.npy
-0.20146699,0.089257844,0.2894493,0.12309477,0.65800107,0.93498605,0.32673,-0.56370234,0.30005586,-0.62749535,-0.3675242,0.30105,-0.5392059,-0.025582291,0.11978052,-0.25312853,-0.12221236,0.17291386,0.56446755,-0.8783922,0.34035861,-0.11118261,-0.121787354,0.35381636,0.70235574,0.19744414,-0.5238863,-0.2962808,-0.3388058,0.41997513,-0.16334663,-0.22761783,0.45839515,0.23011684,-0.4432231,-0.11910686,-0.13886349,0.6519703,-0.29777604,0.09979159,-0.25936761,0.3692228,0.62613684,0.06917961,-0.5412075,0.15925662,0.28982732,0.3363727,0.29118785,0.4032311,-0.07970467,-0.19577871,0.033484064,-0.55847424,0.12510273,-0.43686652,-0.3165811,0.24380796,-0.43694818,0.01933578,0.313384,-0.013207976,-0.78774136,0.5334623,-0.25469795,0.74491656,0.47512197,-0.45815,-0.43043572,0.37742078,-0.048799455,-0.38751128,-0.4082662,0.113541946,-0.0977441,0.15422067,0.7194286,-0.25627148,-0.105228916,0.18220283,0.22192064,0.4483803,0.48988777,-0.046536572,-0.079469964,0.2523125,0.20094347,0.007139847,-0.33139998,0.01672851,-0.34564832,-0.044129264,-0.003746722,-0.4170554,0.09095535,0.32809865,-0.43440372,0.017588818,-0.14054714,-0.24230558,-0.373246,0.019794941,0.36020952,-0.4296843,0.29080683,-0.24584095,-0.23391059,0.14273895,-0.17272323,-0.3315422,0.32645762,0.47294307,-0.57434297,-0.45519677,-0.35155237,0.04736314,-0.31254765,0.16922377,0.7005955,-0.7743972,-0.2920543,-0.04921256,0.048086196,0.25999957,0.18110295,0.4525068,0.120292395,-0.3146006,87154.npy
0.05312059,0.080427706,0.46023914,-0.34408697,1.0068743,0.25561604,1.1178113,-1.4145678,-0.07860212,-0.36889124,-0.3666297,0.5063152,-0.83427894,0.0037113489,0.07858942,-0.5149831,-0.14457326,0.3061302,0.03627801,-0.675233,0.9189457,-0.44136605,-0.39178753,0.30265173,0.7034775,0.58589536,-0.7154832,-1.331315,-0.42438844,0.60652363,0.12357259,-0.57729274,0.54241,0.45961708,-0.50917804,0.109879985,-0.6981652,1.5813301,0.051609658,0.14954075,-0.6027733,0.7968401,1.2777114,0.14135578,-0.746023,0.65436065,-0.2480011,0.65301603,0.75639915,1.0558106,-0.30098593,0.11200847,0.3438585,-0.5983839,-0.34714618,-0.42530775,-0.3096543,-0.0034939311,-0.9807401,-0.45926312,0.71291924,0.57635874,0.011113033,0.6051107,0.02197759,0.2851608,-0.017145384,0.5468464,-0.6789871,0.64620805,0.36333746,-0.89858896,-0.2609537,0.42706206,-0.89294195,0.026620483,0.080545105,-0.47006255,-0.3254962,-0.05249717,0.4143265,0.1153461,0.6065017,-0.21240088,0.17746153,-0.4614516,0.54962456,-0.4437756,-0.33762136,-0.17443676,-0.5116166,-0.36308149,-0.55480397,-0.2510099,0.36651772,0.32524806,-0.7631515,-0.3394024,-0.12737417,-0.5242131,-1.0715153,-0.22526464,0.54988045,-0.73090154,1.1551934,-0.5900144,0.5167411,0.7368827,-0.0113713965,-0.45621634,0.6207886,0.8344562,-1.1435633,-1.0987937,0.30560997,0.3984277,-0.018799327,-0.12292432,1.1278698,-1.2130647,-0.24828258,0.41144186,0.32730994,-0.072652936,-0.26737264,0.72913814,0.42164016,-0.6551653,43886.npy
-0.7265466,-1.6253285,-0.9046624,0.47901902,-1.318172,0.6234868,0.9711897,0.6141534,0.87631845,-0.14030138,-0.13561821,-0.39526916,-0.021388343,-1.035899,-0.089217596,1.3938595,-0.14893837,0.2923291,0.9665335,0.10588102,0.3400644,-0.7685342,-0.22044119,1.046104,0.13738656,-0.13240208,0.38881528,-0.3433251,-1.5945008,0.49788335,-0.86600906,-0.48499203,0.33590868,0.31863853,-0.109939486,0.5767583,1.6434952,-0.76562256,-0.5198759,1.7599479,0.053105067,-0.67064893,-1.2556399,0.53970194,0.0060680164,-1.9474506,1.5664293,-1.6803558,-0.81027496,-0.28587717,0.58350474,0.4560121,0.3983453,-0.68005806,1.0458784,0.111980535,-0.86734337,1.0131735,0.9020007,-0.11861639,-0.8234367,-0.34840894,-2.081753,-0.3008987,-1.2971764,0.8678057,1.146541,-0.5499672,0.6149886,-0.4840194,-0.56885844,-0.6858162,-0.2645556,-0.85497016,-0.41710323,-0.4756946,0.2760047,-0.9388291,-0.7748906,0.66427356,-1.3029872,0.16461757,0.18252799,0.07326486,0.27981162,0.89240134,0.6444402,-0.9194087,0.65961117,-0.042349827,0.4664946,0.05637881,-1.1060716,0.43226016,-0.17469017,-0.80028373,0.87489885,1.0040745,1.4921726,-0.6863725,0.7540164,0.16038954,2.245853,1.6205784,-0.7498032,-0.97733486,0.111493334,1.890798,-1.0433775,0.3710618,0.21084481,0.03810885,0.4619537,1.0156208,-0.33188063,0.41095224,1.1264684,1.2182122,1.2144121,0.6198009,0.2516048,-0.6723785,1.168068,-0.79755354,-0.17799869,-1.3803769,-0.21169643,0.115358576,114390.npy
-0.063302875,-0.31502745,-0.7442012,-0.026689041,0.2921972,0.20811766,0.61837304,-0.37849656,0.17804742,-0.056360178,-0.051107764,0.67272025,-0.40327772,-1.10595,-0.31539702,0.5119879,-0.260214,0.17072368,0.5280094,-0.9541547,0.6152225,-0.15645853,-0.14670606,0.57093894,0.011671428,0.060214758,-0.5443468,-0.61595875,-0.21683933,0.71450615,-0.37484282,-0.11647066,-0.24127348,-0.10192314,-0.33208093,-0.18377142,-0.22940695,-0.008281466,0.29791936,0.30890304,-0.44303507,0.5714516,0.56310755,0.84396976,-0.08577815,-0.31370872,-0.23631667,-0.084202856,0.26619714,-0.045320958,0.43682897,-0.19849233,-0.41337988,-0.6096555,0.279631,-0.108701795,0.42885444,0.029871691,-0.035269797,0.112471566,0.2182081,-0.08918472,-0.5162529,0.2932052,-0.11702752,0.5116579,0.49390468,-0.120281905,0.29615033,-0.29007733,-0.034226198,-0.19095889,-0.6401323,0.2951962,-0.5888125,0.3791617,-0.47782528,-0.5233591,-0.44982752,-0.1970721,-0.071239166,-0.57996994,0.6818151,-0.3107977,-0.07353077,-0.31583893,-0.25239396,-0.24641742,-0.445653,0.5668754,-0.28880233,-0.17878346,-0.45758653,-0.31605417,-0.41144493,0.3431934,-0.3641981,-0.3671208,-0.27227768,0.2493351,-0.40748698,-0.13995016,0.6307812,-0.6164263,0.28683293,-0.074986786,-0.13396215,0.063526586,0.38718915,-0.6403753,0.14934996,-0.29863626,-0.3806698,-0.4869923,-0.5591078,0.123722866,-0.44347164,-0.054482624,0.80737424,-0.26825646,0.26514533,-0.11563921,0.09883644,-0.58588415,-0.123494886,0.34118208,-0.24528171,-0.17640713,113270.npy
-0.26223657,0.26641858,0.010455985,-0.43031797,0.4846532,0.42118672,0.7318278,-0.49065837,-0.083465114,-0.2087664,-0.2656164,0.23373947,-0.7498273,-0.053320803,-0.2254165,-0.62674814,-0.056881838,-0.056082774,0.07282451,-0.6107347,0.35857064,-0.15707825,-0.14883834,0.36437228,0.540601,0.2616747,-0.4652334,-0.6235524,-0.16705382,0.7083502,0.0215482,-0.26767114,0.27610728,0.19403,-0.14233881,-0.28163034,-0.64441127,0.29239923,0.3859911,-0.13355336,-0.364633,0.041718844,0.61195666,0.103256054,-0.47831002,0.33606556,0.029691588,0.5065844,0.63357794,-0.03328159,-0.12045926,0.040989682,-0.1516152,0.04322256,-0.46742672,-0.3669208,-0.10012765,0.36456218,-0.4182408,-0.27675074,-0.053265862,0.55642194,-0.21557514,0.45775622,0.03424722,0.43035966,0.104879946,-0.0023743901,-0.91713965,0.392474,0.035846755,-0.36050007,-0.2743987,0.42684948,-0.5212616,0.22101109,0.16371346,-0.12446049,-0.30157575,0.12673838,0.20433386,0.18824553,0.7538015,-0.095243774,0.2086189,-0.09400135,0.382573,0.37876186,-0.5440703,0.012193305,-0.6103523,-0.00044632703,-0.20829113,-0.20544747,0.4023373,0.40904453,-0.31574586,-0.4744667,-0.41015127,-0.08008962,-0.6070505,-0.28543663,0.3267493,-0.58169943,0.6453103,-0.17013575,0.022069851,0.26664612,-0.13922293,0.00035158545,0.42026007,0.6341562,-0.748173,-0.6637528,0.14634967,0.4571323,-0.3751707,0.31803662,0.73171735,-0.8543669,0.23825228,-0.1180819,0.1313572,-0.0011089593,-0.33124995,0.18931946,0.16435744,-0.5507097,107616.npy
-1.0732723,0.021093093,-0.8584352,1.9542488,-1.4708735,0.82760537,-0.9642579,0.41040355,1.1623259,-0.15523586,0.83758354,2.9836986,1.9550664,-0.6152875,2.1779263,2.874773,0.126791,-0.4355487,0.9050819,-0.77827054,0.4147228,0.051685054,-0.31213352,-0.25957125,-1.6751735,-0.5865522,1.0712525,0.9319237,-1.1917064,-0.34458485,-2.0599399,1.6472474,-1.04608,0.20531644,-1.242389,0.90316796,-1.4583361,-1.2925148,-0.67321897,0.3456877,-1.0002327,1.0200435,-0.90977454,1.3271325,1.1646948,0.32206574,0.17505658,0.2860344,-2.9626818,0.5736469,0.15942267,-0.06716658,2.1542795,-0.944692,1.5151244,-0.30577487,-0.25246924,-1.0527176,0.7223632,0.040534448,-2.742913,-0.7331505,-0.55783004,0.5071874,-0.91867346,-0.5747249,1.5510619,-0.41715074,1.0916498,-0.41503328,0.49169415,0.10623532,-1.0617656,-1.4186192,-0.07556823,-1.5212985,-1.091958,0.33755988,-0.54999655,1.162176,0.120345086,0.27362555,-2.5366724,-0.4212442,2.2967942,-0.038945254,-0.4948338,1.2567855,-0.88046676,0.28320467,0.32789388,-0.49262348,1.5567442,-0.50121385,-0.9836146,-0.22578833,1.1540023,0.30827865,1.6891215,-0.0071279765,0.37406597,0.80491817,2.0078754,2.3864806,-1.9308822,0.9942832,1.9196235,1.7254593,-1.3416996,-0.17458725,-1.2111226,0.2261354,0.5653718,2.503568,1.0534831,-2.357665,-1.0371051,1.6258028,0.45981258,-1.2519963,-1.2023488,0.3028217,1.6106343,0.2554178,1.8810138,-0.9221781,0.116087794,-0.029687554,109446.npy
